Easting,Northing,Elevation,Code,source,Point_ID
641601.773,4238211.225,5.061,XS79A_BANKTOP,"Nichols, Whipple, Laird 2014",3023_3022_stk
641598.647,4238210.464,2.322,XS79A_BANKSLOPE,"Nichols, Whipple, Laird 2014",3023_3022_stk1
641597.375,4238210.021,1.562,XS79A_BANKTOE,"Nichols, Whipple, Laird 2014",3023_3022_stk2
641596.075,4238209.742,2.088,XS79A_BED,"Nichols, Whipple, Laird 2014",3023_3022_stk3
641593.059,4238208.809,1.699,XS79A_BED,"Nichols, Whipple, Laird 2014",3023_3022_stk4
641588.976,4238207.737,1.768,XS79A_BANKTOE,"Nichols, Whipple, Laird 2014",3023_3022_stk5
641585.875,4238206.784,4.674,XS79A_BANKSLOPE,"Nichols, Whipple, Laird 2014",3023_3022_stk6
641584.115,4238206.250,5.661,XS79A_BANKTOP,"Nichols, Whipple, Laird 2014",3023_3022_stk7
641166.568,4237805.041,5.087,XS67A_RBP,"Nichols, Whipple, Laird 2014",4000
641198.631,4237779.379,4.705,XS67A_LBP,"Nichols, Whipple, Laird 2014",4001
641190.914,4237823.222,5.119,XS67B_RBP,"Nichols, Whipple, Laird 2014",4002
641213.049,4237787.234,5.495,XS67B_LBP,"Nichols, Whipple, Laird 2014",4003
641382.987,4237922.596,5.265,XS65A_RBP,"Nichols, Whipple, Laird 2014",4004
641408.098,4237904.288,4.935,XS65A_LBP,"Nichols, Whipple, Laird 2014",4005
641528.068,4238154.746,5.601,XS62A_RBP,"Nichols, Whipple, Laird 2014",4006
641544.860,4238132.515,5.479,XS62A_LBP,"Nichols, Whipple, Laird 2014",4007
641443.736,4240487.239,7.438,XS42A_LBP,"Nichols, Whipple, Laird 2014",2000
641409.287,4240495.943,8.617,XS42A_RBP,"Nichols, Whipple, Laird 2014",2001
641409.582,4240272.635,7.641,XS44A_RBP,"Nichols, Whipple, Laird 2014",2002
641432.190,4240291.267,6.267,XS44A_LBP,"Nichols, Whipple, Laird 2014",2003
641541.365,4240037.455,7.459,XS47A_RBP,"Nichols, Whipple, Laird 2014",2004
641574.524,4240043.675,7.099,XS47A_LBP,"Nichols, Whipple, Laird 2014",2005
641639.850,4239847.960,6.964,XS49A_RBP,"Nichols, Whipple, Laird 2014",2006
641668.405,4239853.139,9.408,XS49A_LBP,"Nichols, Whipple, Laird 2014",2007
641683.953,4239711.435,6.044,XS50A_RBP,"Nichols, Whipple, Laird 2014",2008
641710.629,4239709.736,6.804,XS50A_LBP,"Nichols, Whipple, Laird 2014",2009
641671.258,4239548.768,6.653,XS52A_RBP,"Nichols, Whipple, Laird 2014",2010
641697.285,4239546.861,6.746,XS52A_LBP,"Nichols, Whipple, Laird 2014",2011
641560.078,4239441.557,5.154,BM_TEMP,"Nichols, Whipple, Laird 2014",400
641637.572,4239417.782,6.627,XS57A_RBP,"Nichols, Whipple, Laird 2014",2012
641653.491,4239412.256,6.585,XS57A_LBP,"Nichols, Whipple, Laird 2014",2013
641739.404,4239391.189,6.459,XS54A_RBP,"Nichols, Whipple, Laird 2014",2014
641752.121,4239375.789,6.459,XS54A_LBP,"Nichols, Whipple, Laird 2014",2015
641719.944,4239495.945,6.615,XS53A_RBP,"Nichols, Whipple, Laird 2014",2016
641736.002,4239512.439,6.739,XS53A_LBP,"Nichols, Whipple, Laird 2014",2017
641709.023,4239329.512,7.255,XS55A_RBP,"Nichols, Whipple, Laird 2014",2018
641755.439,4239330.059,7.012,XS55A_LBP,"Nichols, Whipple, Laird 2014",2019
641717.215,4239361.079,6.413,XS55B_RBP,"Nichols, Whipple, Laird 2014",2020
641739.644,4239356.559,6.031,XS55B_LBP,"Nichols, Whipple, Laird 2014",2021
641588.050,4240817.691,7.603,XS38A_RBP,"Nichols, Whipple, Laird 2014",3000
641617.049,4240799.668,8.013,XS38A_LBP,"Nichols, Whipple, Laird 2014",3001
641471.702,4240608.468,7.516,XS40A_RBP,"Nichols, Whipple, Laird 2014",3002
641486.905,4240589.832,7.074,XS40A_LBP,"Nichols, Whipple, Laird 2014",3003
641663.835,4239503.260,6.287,XS56A_RBP,"Nichols, Whipple, Laird 2014",3004
641681.917,4239495.909,6.65,XS56A_LBP,"Nichols, Whipple, Laird 2014",3005
641626.008,4239374.360,6.451,XS57B_RBP,"Nichols, Whipple, Laird 2014",3006
641644.887,4239371.301,6.565,XS57B_LBP,"Nichols, Whipple, Laird 2014",3007
641720.184,4239495.823,6.662,XS53A_RBP,"Nichols, Whipple, Laird 2014",3008
641638.603,4239416.598,2.532,XS57A_RBANKTOE,"Nichols, Whipple, Laird 2014",2013_2012_stk3 (6000)
641637.678,4239417.769,6.525,XS57A_RBANKTOP,"Nichols, Whipple, Laird 2014",2013_2012_stk4 (6001)
641739.386,4239511.368,6.617,XS53A_LBP,"Nichols, Whipple, Laird 2014",3009
641160.917,4237804.009,4.838,XS68A_RBP,"Nichols, Whipple, Laird 2014",3010
641144.048,4237785.006,4.32,XS68A_LBP,"Nichols, Whipple, Laird 2014",3011
641154.037,4237779.316,6.902,XS73A_RBP,"Nichols, Whipple, Laird 2014",3012
641176.639,4237765.575,5.242,XS73A_LBP,"Nichols, Whipple, Laird 2014",3013
641285.923,4237864.783,5.057,XS66A_RBP,"Nichols, Whipple, Laird 2014",3014
641297.478,4237838.806,4.315,XS66A_LBP,"Nichols, Whipple, Laird 2014",3015
641462.050,4238090.286,5.16,XS63A_RBP,"Nichols, Whipple, Laird 2014",3016
641481.363,4238076.960,5.14,XS63A_LBP,"Nichols, Whipple, Laird 2014",3017
641632.626,4238199.786,5.112,XS61A_RBP,"Nichols, Whipple, Laird 2014",3018
641638.002,4238181.219,5.696,XS61A_LBP,"Nichols, Whipple, Laird 2014",3019
641537.088,4238317.180,5.834,XS78A_RBP,"Nichols, Whipple, Laird 2014",3020
641555.133,4238326.568,5.17,XS78A_LBP,"Nichols, Whipple, Laird 2014",3021
641583.543,4238206.130,5.606,XS79A_RBP,"Nichols, Whipple, Laird 2014",3022
641602.621,4238211.518,4.935,XS79A_LBP,"Nichols, Whipple, Laird 2014",3023
641737.456,4241032.341,3.683,DSP,Emmons 2012,SLWCT50310_W322_01
641736.819,4241033.129,3.727,DSP,Emmons 2012,SLWCT50310_W322_02
641736.162,4241033.873,3.829,DSP,Emmons 2012,SLWCT50310_W322_03
641735.469,4241034.575,3.88,DSP,Emmons 2012,SLWCT50310_W322_04
641734.783,4241035.281,3.828,DSP,Emmons 2012,SLWCT50310_W322_05
641734.102,4241035.981,3.816,DSP,Emmons 2012,SLWCT50310_W322_06
641733.389,4241036.717,3.803,DSP,Emmons 2012,SLWCT50310_W322_07
641732.727,4241037.475,3.832,DSP,Emmons 2012,SLWCT50310_W322_08
641732.008,4241038.175,3.772,DSP,Emmons 2012,SLWCT50310_W322_09
641731.334,4241038.930,3.821,DSP,Emmons 2012,SLWCT50310_W322_10
641730.623,4241039.640,3.774,DSP,Emmons 2012,SLWCT50310_W322_11
641729.984,4241040.306,3.875,DSP,Emmons 2012,SLWCT50310_W322_12
641729.251,4241041.004,3.917,DSP,Emmons 2012,SLWCT50310_W322_13
641728.496,4241041.712,4,DSP,Emmons 2012,SLWCT50310_W322_14
641727.818,4241042.422,3.888,DSP,Emmons 2012,SLWCT50310_W322_15
641727.142,4241043.061,3.877,DSP,Emmons 2012,SLWCT50310_W322_16
641726.437,4241043.623,4.569,DSP,Emmons 2012,SLWCT50310_W322_17
641725.861,4241044.109,5.194,DSP,Emmons 2012,SLWCT50310_W322_18
641725.389,4241044.686,6.1,DSP,Emmons 2012,SLWCT50310_W322_19
641724.841,4241045.337,6.449,DSP,Emmons 2012,SLWCT50310_W322_20
641724.192,4241045.925,6.836,DSP,Emmons 2012,SLWCT50310_W322_21
641723.527,4241046.590,8.061,DSP,Emmons 2012,SLWCT50310_W322_22
641722.800,4241047.373,7.903,DSP,Emmons 2012,SLWCT50310_W322_23
641722.132,4241048.301,8.108,DSP,Emmons 2012,SLWCT50310_W322_24
641721.512,4241048.979,7.953,DSP,Emmons 2012,SLWCT50310_W322_25
641738.668,4241031.435,4.628,DSP,Emmons 2012,SLWCT50310_E142_01
641739.160,4241030.991,5.341,DSP,Emmons 2012,SLWCT50310_E142_02
641739.702,4241030.468,6.119,DSP,Emmons 2012,SLWCT50310_E142_03
641740.436,4241029.894,6.342,DSP,Emmons 2012,SLWCT50310_E142_04
641741.131,4241029.167,6.984,DSP,Emmons 2012,SLWCT50310_E142_05
641741.623,4241028.651,7.352,DSP,Emmons 2012,SLWCT50310_E142_06
641742.284,4241028.093,8.03,DSP,Emmons 2012,SLWCT50310_E142_07
641742.887,4241027.437,8.485,DSP,Emmons 2012,SLWCT50310_E142_08
641743.574,4241026.664,8.784,DSP,Emmons 2012,SLWCT50310_E142_09
641744.263,4241025.893,8.33,DSP,Emmons 2012,SLWCT50310_E142_10
641744.896,4241025.212,8.857,DSP,Emmons 2012,SLWCT50310_E142_11
641745.568,4241024.612,8.555,DSP,Emmons 2012,SLWCT50310_E142_12
641746.421,4241023.895,8.705,DSP,Emmons 2012,SLWCT50310_E142_13
641747.125,4241023.111,8.582,DSP,Emmons 2012,SLWCT50310_E142_14
641747.768,4241022.498,8.21,DSP,Emmons 2012,SLWCT50310_E142_15
641667.972,4240966.894,3.684,DSP,Emmons 2012,SLWCT50410_E117_01
641668.905,4240966.549,3.748,DSP,Emmons 2012,SLWCT50410_E117_02
641669.787,4240966.133,3.776,DSP,Emmons 2012,SLWCT50410_E117_03
641670.723,4240965.790,3.848,DSP,Emmons 2012,SLWCT50410_E117_04
641671.657,4240965.476,3.858,DSP,Emmons 2012,SLWCT50410_E117_05
641672.611,4240965.171,3.908,DSP,Emmons 2012,SLWCT50410_E117_06
641673.513,4240964.740,3.932,DSP,Emmons 2012,SLWCT50410_E117_07
641674.384,4240964.321,3.995,DSP,Emmons 2012,SLWCT50410_E117_08
641675.311,4240963.923,4.024,DSP,Emmons 2012,SLWCT50410_E117_09
641676.262,4240963.597,4.055,DSP,Emmons 2012,SLWCT50410_E117_10
641677.142,4240963.204,4.184,DSP,Emmons 2012,SLWCT50410_E117_11
641677.875,4240962.837,4.658,DSP,Emmons 2012,SLWCT50410_E117_12
641678.638,4240962.493,5.069,DSP,Emmons 2012,SLWCT50410_E117_13
641679.340,4240962.170,5.805,DSP,Emmons 2012,SLWCT50410_E117_14
641680.045,4240961.722,6.228,DSP,Emmons 2012,SLWCT50410_E117_15
641680.789,4240961.382,5.416,DSP,Emmons 2012,SLWCT50410_E117_16
641681.529,4240960.952,6.356,DSP,Emmons 2012,SLWCT50410_E117_17
641682.262,4240960.662,6.664,DSP,Emmons 2012,SLWCT50410_E117_18
641683.032,4240960.237,6.428,DSP,Emmons 2012,SLWCT50410_E117_19
641683.942,4240959.826,6.907,DSP,Emmons 2012,SLWCT50410_E117_20
641684.851,4240959.447,7.316,DSP,Emmons 2012,SLWCT50410_E117_21
641685.691,4240959.034,6.455,DSP,Emmons 2012,SLWCT50410_E117_22
641686.595,4240958.659,6.458,DSP,Emmons 2012,SLWCT50410_E117_23
641666.150,4240967.498,3.584,DSP,Emmons 2012,SLWCT50410_W297_01
641665.253,4240967.847,3.768,DSP,Emmons 2012,SLWCT50410_W297_02
641664.322,4240968.218,3.756,DSP,Emmons 2012,SLWCT50410_W297_03
641663.386,4240968.628,3.73,DSP,Emmons 2012,SLWCT50410_W297_04
641662.446,4240968.947,3.668,DSP,Emmons 2012,SLWCT50410_W297_05
641661.684,4240969.226,3.692,DSP,Emmons 2012,SLWCT50410_W297_06
641661.030,4240969.456,4.701,DSP,Emmons 2012,SLWCT50410_W297_07
641660.266,4240969.812,5.088,DSP,Emmons 2012,SLWCT50410_W297_08
641659.476,4240970.137,5.76,DSP,Emmons 2012,SLWCT50410_W297_09
641658.476,4240970.600,5.788,DSP,Emmons 2012,SLWCT50410_W297_10
641657.632,4240970.865,5.994,DSP,Emmons 2012,SLWCT50410_W297_11
641656.640,4240971.159,6.041,DSP,Emmons 2012,SLWCT50410_W297_12
641655.747,4240971.541,6.094,DSP,Emmons 2012,SLWCT50410_W297_13
641654.694,4240971.838,6.085,DSP,Emmons 2012,SLWCT50410_W297_14
641653.906,4240972.261,6.407,DSP,Emmons 2012,SLWCT50410_W297_15
641652.962,4240972.663,6.383,DSP,Emmons 2012,SLWCT50410_W297_16
641651.931,4240973.017,6.34,DSP,Emmons 2012,SLWCT50410_W297_17
641650.923,4240973.344,6.258,DSP,Emmons 2012,SLWCT50410_W297_18
641650.124,4240973.745,6.221,DSP,Emmons 2012,SLWCT50410_W297_19
641883.676,4241376.767,4.312,DSP,Emmons 2012,NLWCT5105_E110_01
641884.614,4241376.450,4.395,DSP,Emmons 2012,NLWCT5105_E110_02
641885.608,4241376.261,4.511,DSP,Emmons 2012,NLWCT5105_E110_03
641886.544,4241375.990,4.545,DSP,Emmons 2012,NLWCT5105_E110_04
641887.477,4241375.759,4.582,DSP,Emmons 2012,NLWCT5105_E110_05
641888.575,4241375.486,4.64,DSP,Emmons 2012,NLWCT5105_E110_06
641889.446,4241375.128,4.688,DSP,Emmons 2012,NLWCT5105_E110_07
641890.379,4241374.950,4.68,DSP,Emmons 2012,NLWCT5105_E110_08
641891.309,4241374.714,4.827,DSP,Emmons 2012,NLWCT5105_E110_09
641892.185,4241374.420,5.088,DSP,Emmons 2012,NLWCT5105_E110_10
641893.242,4241374.189,5.132,DSP,Emmons 2012,NLWCT5105_E110_11
641894.144,4241373.904,5.119,DSP,Emmons 2012,NLWCT5105_E110_12
641895.146,4241373.667,5.154,DSP,Emmons 2012,NLWCT5105_E110_13
641896.139,4241373.402,5.133,DSP,Emmons 2012,NLWCT5105_E110_14
641897.149,4241373.135,5.096,DSP,Emmons 2012,NLWCT5105_E110_15
641898.020,4241372.968,5.098,DSP,Emmons 2012,NLWCT5105_E110_16
641898.965,4241372.775,5.181,DSP,Emmons 2012,NLWCT5105_E110_17
641899.932,4241372.500,5.16,DSP,Emmons 2012,NLWCT5105_E110_18
641900.859,4241372.261,5.408,DSP,Emmons 2012,NLWCT5105_E110_19
641901.684,4241372.112,5.875,DSP,Emmons 2012,NLWCT5105_E110_20
641902.599,4241371.955,6.282,DSP,Emmons 2012,NLWCT5105_E110_21
641903.413,4241371.530,6.585,DSP,Emmons 2012,NLWCT5105_E110_22
641904.289,4241371.460,6.665,DSP,Emmons 2012,NLWCT5105_E110_23
641905.323,4241371.310,7.301,DSP,Emmons 2012,NLWCT5105_E110_24
641906.179,4241370.954,7.694,DSP,Emmons 2012,NLWCT5105_E110_25
641907.060,4241370.625,7.919,DSP,Emmons 2012,NLWCT5105_E110_26
641907.996,4241370.346,8.083,DSP,Emmons 2012,NLWCT5105_E110_27
641908.940,4241370.107,8.093,DSP,Emmons 2012,NLWCT5105_E110_28
641910.039,4241369.789,7.952,DSP,Emmons 2012,NLWCT5105_E110_29
641881.966,4241377.385,4.334,DSP,Emmons 2012,NLWCT5105_W290_01
641880.991,4241377.699,4.38,DSP,Emmons 2012,NLWCT5105_W290_02
641880.056,4241378.019,4.295,DSP,Emmons 2012,NLWCT5105_W290_03
641879.152,4241378.294,4.458,DSP,Emmons 2012,NLWCT5105_W290_04
641878.181,4241378.585,4.563,DSP,Emmons 2012,NLWCT5105_W290_05
641877.243,4241378.843,4.512,DSP,Emmons 2012,NLWCT5105_W290_06
641876.391,4241379.161,4.754,DSP,Emmons 2012,NLWCT5105_W290_07
641875.511,4241379.376,5.053,DSP,Emmons 2012,NLWCT5105_W290_08
641874.821,4241379.614,5.405,DSP,Emmons 2012,NLWCT5105_W290_09
641874.178,4241379.937,6.042,DSP,Emmons 2012,NLWCT5105_W290_10
641873.399,4241380.366,6.601,DSP,Emmons 2012,NLWCT5105_W290_11
641872.605,4241380.632,7.003,DSP,Emmons 2012,NLWCT5105_W290_12
641871.826,4241381.114,10.369,DSP,Emmons 2012,NLWCT5105_W290_13
641871.095,4241381.291,7.922,DSP,Emmons 2012,NLWCT5105_W290_14
641870.140,4241381.570,8.463,DSP,Emmons 2012,NLWCT5105_W290_15
641868.911,4241381.922,8.555,DSP,Emmons 2012,NLWCT5105_W290_16
641908.435,4241468.932,4.721,DSP,Emmons 2012,NLWCT5205_E118_01
641909.338,4241468.532,4.667,DSP,Emmons 2012,NLWCT5205_E118_02
641910.225,4241468.206,4.77,DSP,Emmons 2012,NLWCT5205_E118_03
641911.151,4241467.848,4.937,DSP,Emmons 2012,NLWCT5205_E118_04
641912.119,4241467.480,4.987,DSP,Emmons 2012,NLWCT5205_E118_05
641912.999,4241467.135,5.034,DSP,Emmons 2012,NLWCT5205_E118_06
641913.805,4241466.622,5.85,DSP,Emmons 2012,NLWCT5205_E118_07
641914.774,4241466.219,5.469,DSP,Emmons 2012,NLWCT5205_E118_08
641915.718,4241465.887,4.713,DSP,Emmons 2012,NLWCT5205_E118_09
641916.637,4241465.511,4.707,DSP,Emmons 2012,NLWCT5205_E118_10
641917.495,4241465.166,4.762,DSP,Emmons 2012,NLWCT5205_E118_11
641918.476,4241464.793,4.85,DSP,Emmons 2012,NLWCT5205_E118_12
641919.368,4241464.453,4.92,DSP,Emmons 2012,NLWCT5205_E118_13
641920.346,4241464.186,4.953,DSP,Emmons 2012,NLWCT5205_E118_14
641921.290,4241463.798,5,DSP,Emmons 2012,NLWCT5205_E118_15
641922.167,4241463.450,5.064,DSP,Emmons 2012,NLWCT5205_E118_16
641923.153,4241463.097,5.075,DSP,Emmons 2012,NLWCT5205_E118_17
641924.133,4241462.723,5.151,DSP,Emmons 2012,NLWCT5205_E118_18
641925.048,4241462.336,5.157,DSP,Emmons 2012,NLWCT5205_E118_19
641925.985,4241461.940,5.136,DSP,Emmons 2012,NLWCT5205_E118_20
641926.911,4241461.563,5.117,DSP,Emmons 2012,NLWCT5205_E118_21
641927.855,4241461.237,5.079,DSP,Emmons 2012,NLWCT5205_E118_22
641928.759,4241460.876,5.057,DSP,Emmons 2012,NLWCT5205_E118_23
641929.699,4241460.506,5.049,DSP,Emmons 2012,NLWCT5205_E118_24
641930.626,4241460.175,5.046,DSP,Emmons 2012,NLWCT5205_E118_25
641931.537,4241459.801,4.949,DSP,Emmons 2012,NLWCT5205_E118_26
641932.507,4241459.466,5.361,DSP,Emmons 2012,NLWCT5205_E118_27
641933.360,4241459.164,5.828,DSP,Emmons 2012,NLWCT5205_E118_28
641934.138,4241458.946,6.367,DSP,Emmons 2012,NLWCT5205_E118_29
641935.018,4241458.578,6.743,DSP,Emmons 2012,NLWCT5205_E118_30
641936.053,4241458.254,6.81,DSP,Emmons 2012,NLWCT5205_E118_31
641937.087,4241457.726,6.618,DSP,Emmons 2012,NLWCT5205_E118_32
641937.759,4241457.403,6.376,DSP,Emmons 2012,NLWCT5205_E118_33
641938.776,4241457.064,6.21,DSP,Emmons 2012,NLWCT5205_E118_34
641939.685,4241456.682,6.086,DSP,Emmons 2012,NLWCT5205_E118_35
641940.633,4241456.328,6.091,DSP,Emmons 2012,NLWCT5205_E118_36
641941.627,4241455.994,6.136,DSP,Emmons 2012,NLWCT5205_E118_37
641942.430,4241455.585,6.068,DSP,Emmons 2012,NLWCT5205_E118_38
641943.297,4241455.283,6.458,DSP,Emmons 2012,NLWCT5205_E118_39
641944.251,4241454.816,6.679,DSP,Emmons 2012,NLWCT5205_E118_40
641945.035,4241454.477,7.444,DSP,Emmons 2012,NLWCT5205_E118_41
641945.945,4241454.152,7.496,DSP,Emmons 2012,NLWCT5205_E118_42
641946.993,4241453.748,7.489,DSP,Emmons 2012,NLWCT5205_E118_43
641906.484,4241469.638,4.693,DSP,Emmons 2012,NLWCT5205_W298_01
641905.680,4241470.053,4.742,DSP,Emmons 2012,NLWCT5205_W298_02
641904.719,4241470.444,4.748,DSP,Emmons 2012,NLWCT5205_W298_03
641903.863,4241470.766,4.788,DSP,Emmons 2012,NLWCT5205_W298_04
641903.033,4241471.158,5.649,DSP,Emmons 2012,NLWCT5205_W298_05
641902.468,4241471.330,6.314,DSP,Emmons 2012,NLWCT5205_W298_06
641901.794,4241471.554,6.889,DSP,Emmons 2012,NLWCT5205_W298_07
641901.026,4241471.958,7.321,DSP,Emmons 2012,NLWCT5205_W298_08
641900.242,4241472.137,7.445,DSP,Emmons 2012,NLWCT5205_W298_09
641899.530,4241472.456,7.864,DSP,Emmons 2012,NLWCT5205_W298_10
641898.829,4241472.818,8.352,DSP,Emmons 2012,NLWCT5205_W298_11
641897.791,4241473.039,8.54,DSP,Emmons 2012,NLWCT5205_W298_12
641962.442,4241550.462,4.293,DSP,Emmons 2012,NLWCT5305_E109_01
641963.352,4241550.150,4.242,DSP,Emmons 2012,NLWCT5305_E109_02
641964.355,4241549.985,4.303,DSP,Emmons 2012,NLWCT5305_E109_03
641965.253,4241549.746,4.681,DSP,Emmons 2012,NLWCT5305_E109_04
641966.218,4241549.488,4.94,DSP,Emmons 2012,NLWCT5305_E109_05
641967.113,4241549.213,4.979,DSP,Emmons 2012,NLWCT5305_E109_06
641968.084,4241548.933,4.861,DSP,Emmons 2012,NLWCT5305_E109_07
641969.045,4241548.704,5.024,DSP,Emmons 2012,NLWCT5305_E109_08
641969.898,4241548.428,5.451,DSP,Emmons 2012,NLWCT5305_E109_09
641970.754,4241548.112,5.774,DSP,Emmons 2012,NLWCT5305_E109_10
641971.623,4241547.843,6.176,DSP,Emmons 2012,NLWCT5305_E109_11
641972.558,4241547.620,6.433,DSP,Emmons 2012,NLWCT5305_E109_12
641973.552,4241547.383,6.816,DSP,Emmons 2012,NLWCT5305_E109_13
641974.492,4241547.042,6.963,DSP,Emmons 2012,NLWCT5305_E109_14
641975.373,4241546.849,7.093,DSP,Emmons 2012,NLWCT5305_E109_15
641976.414,4241546.588,7.244,DSP,Emmons 2012,NLWCT5305_E109_16
641977.389,4241546.411,7.297,DSP,Emmons 2012,NLWCT5305_E109_17
641978.318,4241546.211,7.163,DSP,Emmons 2012,NLWCT5305_E109_18
641979.327,4241545.932,7.165,DSP,Emmons 2012,NLWCT5305_E109_19
641980.225,4241545.690,7.155,DSP,Emmons 2012,NLWCT5305_E109_20
641981.242,4241545.480,7.279,DSP,Emmons 2012,NLWCT5305_E109_21
641982.239,4241545.204,7.35,DSP,Emmons 2012,NLWCT5305_E109_22
641983.044,4241544.915,7.549,DSP,Emmons 2012,NLWCT5305_E109_23
641984.136,4241544.674,7.578,DSP,Emmons 2012,NLWCT5305_E109_24
641984.969,4241544.389,7.479,DSP,Emmons 2012,NLWCT5305_E109_25
641985.983,4241544.118,7.28,DSP,Emmons 2012,NLWCT5305_E109_26
641986.923,4241543.848,7.456,DSP,Emmons 2012,NLWCT5305_E109_27
641987.868,4241543.527,7.885,DSP,Emmons 2012,NLWCT5305_E109_28
641988.715,4241543.241,8.144,DSP,Emmons 2012,NLWCT5305_E109_29
641989.688,4241542.962,8.351,DSP,Emmons 2012,NLWCT5305_E109_30
641990.679,4241542.690,8.337,DSP,Emmons 2012,NLWCT5305_E109_31
641960.215,4241550.887,4.348,DSP,Emmons 2012,NLWCT5305_W299_01
641959.181,4241551.180,4.476,DSP,Emmons 2012,NLWCT5305_W299_02
641958.295,4241551.349,4.556,DSP,Emmons 2012,NLWCT5305_W299_03
641957.307,4241551.550,4.749,DSP,Emmons 2012,NLWCT5305_W299_04
641956.345,4241551.929,4.751,DSP,Emmons 2012,NLWCT5305_W299_05
641955.351,4241552.141,4.655,DSP,Emmons 2012,NLWCT5305_W299_06
641954.403,4241552.420,4.57,DSP,Emmons 2012,NLWCT5305_W299_07
641953.420,4241552.609,4.507,DSP,Emmons 2012,NLWCT5305_W299_08
641952.469,4241552.825,4.419,DSP,Emmons 2012,NLWCT5305_W299_09
641951.470,4241553.063,4.371,DSP,Emmons 2012,NLWCT5305_W299_10
641950.568,4241553.392,4.261,DSP,Emmons 2012,NLWCT5305_W299_11
641949.695,4241553.632,4.506,DSP,Emmons 2012,NLWCT5305_W299_12
641949.190,4241553.787,4.808,DSP,Emmons 2012,NLWCT5305_W299_13
641948.675,4241553.941,6.132,DSP,Emmons 2012,NLWCT5305_W299_14
641948.061,4241554.156,5.997,DSP,Emmons 2012,NLWCT5305_W299_15
641947.509,4241554.380,6.539,DSP,Emmons 2012,NLWCT5305_W299_16
641946.895,4241554.547,7.248,DSP,Emmons 2012,NLWCT5305_W299_17
641946.270,4241554.699,8.197,DSP,Emmons 2012,NLWCT5305_W299_18
641945.675,4241554.944,8.503,DSP,Emmons 2012,NLWCT5305_W299_19
641944.989,4241555.126,8.58,DSP,Emmons 2012,NLWCT5305_W299_20
641974.112,4241640.500,4.281,DSP,Emmons 2012,NLWCT5405_E118_01
641974.990,4241639.980,4.359,DSP,Emmons 2012,NLWCT5405_E118_02
641975.853,4241639.458,4.491,DSP,Emmons 2012,NLWCT5405_E118_03
641976.702,4241638.950,4.601,DSP,Emmons 2012,NLWCT5405_E118_04
641977.581,4241638.471,4.627,DSP,Emmons 2012,NLWCT5405_E118_05
641978.504,4241638.009,4.63,DSP,Emmons 2012,NLWCT5405_E118_06
641979.316,4241637.534,4.613,DSP,Emmons 2012,NLWCT5405_E118_07
641980.206,4241637.100,4.646,DSP,Emmons 2012,NLWCT5405_E118_08
641981.083,4241636.623,4.816,DSP,Emmons 2012,NLWCT5405_E118_09
641981.943,4241636.156,4.822,DSP,Emmons 2012,NLWCT5405_E118_10
641982.863,4241635.686,4.86,DSP,Emmons 2012,NLWCT5405_E118_11
641983.702,4241635.188,4.929,DSP,Emmons 2012,NLWCT5405_E118_12
641984.567,4241634.749,4.944,DSP,Emmons 2012,NLWCT5405_E118_13
641985.313,4241634.359,4.937,DSP,Emmons 2012,NLWCT5405_E118_14
641986.307,4241633.863,5.022,DSP,Emmons 2012,NLWCT5405_E118_15
641987.259,4241633.388,5.106,DSP,Emmons 2012,NLWCT5405_E118_16
641988.103,4241632.990,5.205,DSP,Emmons 2012,NLWCT5405_E118_17
641989.041,4241632.507,5.319,DSP,Emmons 2012,NLWCT5405_E118_18
641989.940,4241632.058,5.379,DSP,Emmons 2012,NLWCT5405_E118_19
641990.885,4241631.621,5.463,DSP,Emmons 2012,NLWCT5405_E118_20
641991.689,4241631.124,5.572,DSP,Emmons 2012,NLWCT5405_E118_21
641992.791,4241630.723,5.633,DSP,Emmons 2012,NLWCT5405_E118_22
641993.559,4241630.269,5.65,DSP,Emmons 2012,NLWCT5405_E118_23
641994.379,4241629.813,5.632,DSP,Emmons 2012,NLWCT5405_E118_24
641995.237,4241629.368,5.766,DSP,Emmons 2012,NLWCT5405_E118_25
641996.081,4241629.061,6.537,DSP,Emmons 2012,NLWCT5405_E118_26
641996.908,4241628.569,6.856,DSP,Emmons 2012,NLWCT5405_E118_27
641997.707,4241628.147,7.11,DSP,Emmons 2012,NLWCT5405_E118_28
641998.575,4241627.668,7.436,DSP,Emmons 2012,NLWCT5405_E118_29
641999.406,4241627.320,7.614,DSP,Emmons 2012,NLWCT5405_E118_30
642000.296,4241626.887,8.02,DSP,Emmons 2012,NLWCT5405_E118_31
642001.056,4241626.435,8.395,DSP,Emmons 2012,NLWCT5405_E118_32
642001.934,4241625.945,8.572,DSP,Emmons 2012,NLWCT5405_E118_33
642002.804,4241625.496,8.573,DSP,Emmons 2012,NLWCT5405_E118_34
642003.780,4241625.060,8.461,DSP,Emmons 2012,NLWCT5405_E118_35
642004.544,4241624.531,8.377,DSP,Emmons 2012,NLWCT5405_E118_36
642005.336,4241623.991,8.359,DSP,Emmons 2012,NLWCT5405_E118_37
641972.238,4241641.504,4.345,DSP,Emmons 2012,NLWCT5405_W302_01
641971.515,4241641.868,4.593,DSP,Emmons 2012,NLWCT5405_W302_02
641970.930,4241642.181,5.439,DSP,Emmons 2012,NLWCT5405_W302_03
