 6.559296  6.449568  6.367272  6.257544  6.117336  5.998464  5.839968  5.638800  6.156185  5.559552  5.266944  4.258056  4.669536  5.519964  5.358384  5.337048  5.065776  4.898136  4.898136  4.919472  5.029200  4.928616  4.907280  4.828032  4.837176  4.767072  4.718304  4.748784  4.837176  4.907280  4.928616  5.029200  5.099304  4.022944  4.818888  4.949952  5.148072  5.288280  5.398008  6.431764  5.949696  6.023259  5.907024  6.004560  5.748605  5.782056  5.590032  5.556504  5.695897  4.838444  5.483352  5.391912  5.209032  5.671368  5.416296  4.834128  5.268629  4.849686  6.050280  6.717792  6.077712  6.306312  7.345680  6.092952  7.375365  8.098536  8.472089  7.827264  6.214872  6.132576  7.982712  8.010144  8.388096  9.116568 10.076689  9.454896  9.732264
 6.236207  6.028944  6.007607  5.949696  6.068568  5.958840  5.806440  5.748528  6.717792  5.294376  5.129784  4.907280  5.239512  5.380211  5.077968  5.218176  5.017008  4.849368  4.858512  4.849368  4.949952  4.928616  4.885944  4.879848  4.798568  4.788408  4.696968  4.748784  4.718304  4.837176  4.928616  5.038344  5.114544  5.239512  4.607469  4.779264  5.059680  5.169408  5.266944  4.532631  6.474368  4.258056  6.248400  5.958158  5.684520  5.861304  5.721096  4.919472  5.318760  4.856812  5.544312  5.711952  4.831977  5.708904  5.919216  6.007607  6.665976  5.544312  5.803392  7.220712  7.927848  6.906768  7.915656  7.275576  7.763256  7.760208  8.141208  8.409432  8.497824  7.235952  7.592568  8.351520  9.061704  9.342794  9.303638  9.226296  9.113520
 6.178296  6.217920  6.208776  6.409944  6.208776  6.007607  5.902467  5.788152  6.809232  5.288280  5.266944  5.169408  4.977384  5.196840  4.987944  5.007864  5.031088  4.797552  4.779264  4.779264  4.937760  4.907280  4.928616  4.828032  4.809744  4.809744  4.727448  4.779264  4.779264  4.797552  4.937760  4.995672  5.059680  5.065776  5.174294  4.328160  5.279136  5.089331  5.967984  6.675632  6.147816  3.532318  6.195356  5.748528  5.855641  5.413248  5.553456  4.863751  5.818632  5.625453  5.907024  6.193536  5.663184  5.462016  6.239256  7.120128  7.388352  6.656832  7.342632  7.421880  8.040624  8.330184  8.007096  7.994904  7.985760  8.083296  7.854128  7.624370  7.927848  8.497824  8.305799  8.394192  8.491728  9.070848  9.119616  8.509367  8.378839
 6.367272  6.467856  6.797040  6.783777  6.068568  5.919216  5.827776  5.748528  7.059168  5.474208  5.239512  5.471032  5.029200  5.065776  5.077968  4.907280  4.767072  3.998976  4.498848  5.044440  5.739384  4.433433  3.914599  4.117848  5.178552  4.700485  6.117336  6.477000  6.589776  6.748272  6.748272  6.798952  6.909816  6.967728  7.328197  7.949184  3.717986  3.419446  3.209212  7.769352  7.708392  6.928104  5.980176  5.879592  6.281477  5.343076  5.078560  5.289637  5.847888  5.094842  5.981101  6.288023  6.525768  6.662928  6.922008  7.199376  7.409688  7.476744  7.534656  7.595616  7.693152  7.772400  7.720584  7.748016  7.705344  7.665720  7.702296  5.440680  7.470648  7.488936  6.906768  7.336536  7.464074  7.071360  7.202424  6.623706  6.341722
 6.507480  6.419088  6.739128  6.227064  5.654040  5.323493  5.227320  5.852685  5.468112  5.474208  5.967984  6.589776  4.706622  5.065776  5.059680  5.148072  5.108448  5.114544  5.138928  5.169408  5.077968  5.138928  5.065776  5.059680  5.065776  3.288792  4.547616  4.568952  4.709160  4.779264  4.858512  4.939314  5.044440  5.099304  5.178552  7.217664  5.919216  3.822469  4.989576  4.727448  5.269107  4.949952  5.458968  5.422392  5.300472  5.196840  4.843797  5.654040  4.934712  5.132832  6.039449  6.367272  6.498336  6.775704  7.013448  7.223760  7.080504  7.208520  7.248144  7.275576  7.357186  7.451783  7.440168  7.431024  7.388352  7.406640  6.403848  4.724400  4.703064  4.861560  5.849112  5.788152  6.284976  7.043928  7.741920  7.601712  8.589264
 5.876544  5.724144  5.586984  5.407152  5.266944  5.129784  5.029200  5.379720  5.369964  5.599176  6.598920  5.949696  5.318760  5.059680  4.990262  5.015895  5.007864  5.017008  4.928616  4.977384  4.937760  4.885944  4.989576  4.898136  4.885944  5.087112  4.498848  4.657344  4.718304  4.777979  4.858512  4.891222  4.989576  5.099304  5.157216  5.468112  7.998594  5.849112  4.919472  4.779264  8.226080  6.138672  5.468112  5.391912  5.242560  5.138928  4.841608  4.995672  4.939650  5.294376  5.023104  4.931664  5.867400  6.367272  6.797040  7.182905  6.592824  6.851142  6.918960  7.007352  7.056120  7.174992  7.132320  7.171944  6.598920  4.685665  5.001029  8.144256  6.842760  7.659155  8.671560  9.116568  9.086088  9.275064  9.165336  9.768416  9.844332
 5.821523  5.638800  5.586984  5.367528  5.318760  5.209032  5.169408  5.419344  5.245608  5.044440  4.797552  4.739640  4.709160  4.797552  4.849368  4.898136  4.907280  4.914669  4.767072  4.828032  4.777750  4.797552  4.739640  4.788408  4.748784  5.329395  4.578096  4.578096  4.687824  4.727448  4.727448  4.898136  4.937760  5.108448  5.138928  5.227320  7.657457  5.887001  4.428744  4.427671  7.388352  3.102726  5.407152  5.294376  5.202936  5.102352  5.059680  5.218715  4.935319  4.904232  5.091177  5.086434  5.940552  6.248400  6.717792  7.086600  7.545608  5.062728  6.580632  5.572101  4.643830  4.724319  5.301909  4.703064  4.701432  8.253983  8.638032  8.616696  8.634984  8.613648  8.461248  8.439912  8.729472  8.936736  9.165336  9.445752  9.732264
 5.811743  5.669280  5.533752  5.367528  5.218176  5.138928  5.077968  4.968240  4.939915  4.919472  4.788408  4.748784  4.629912  4.718304  4.748784  4.727448  4.748784  4.718304  4.727448  4.704599  4.662295  4.709160  4.739640  4.629912  4.678680  5.187696  4.517136  4.578096  4.639056  4.709160  4.696968  4.788408  4.919472  4.960914  5.044440  5.169408  5.266944  3.731509  4.748784  4.436118  4.997849  6.949440  6.227064  5.249418  5.193792  5.084064  4.980432  4.847780  4.866951  4.407408  4.986528  6.132576  6.431280  6.711696  7.095152  4.594211  4.557344  5.803392  4.739446  6.881638  7.299960  6.227064  6.245352  8.446008  8.232648  8.241793  8.229600  8.229600  8.238744  8.257032  8.665464  8.263128  8.500872  8.729472  9.076944  9.415272  9.683496
 5.818632  5.687568  5.468112  5.358384  5.257800  5.148072  5.077968  4.989576  4.928616  4.858512  4.818888  4.718304  4.639056  4.599432  4.639056  4.657344  4.547616  4.678680  4.608576  4.559808  4.529328  4.538472  4.529328  4.517136  4.538472  4.517136  4.459224  4.517136  4.657344  4.678680  4.764318  4.797552  4.907280  4.937760  5.059680  5.108448  5.257800  5.327904  4.888992  5.007864  4.959096  5.739384  5.827776  5.209032  5.126736  5.065776  4.983480  5.812536  4.726678  4.739640  4.439459  4.462094  6.013704  6.492240  6.102096  4.557492  7.059168  6.687312  6.920866  7.132320  7.382256  8.001000  7.839456  7.836408  7.845552  7.854696  7.860792  7.799832  7.818120  7.796784  7.994904  8.013192  8.363712  8.491728  8.641080  8.827007  9.067800
 5.797296  5.654040  5.474208  5.337048  5.196840  5.108448  5.017008  4.983495  4.922217  4.879848  4.748784  4.739640  4.617720  4.995672  4.849368  4.858512  4.867656  4.907280  4.913858  4.885944  4.885944  4.809744  4.788408  4.867656  4.809744  5.288280  4.477512  4.578096  4.669536  4.709160  4.757928  4.809744  4.907280  4.949952  5.007864  5.087112  5.187696  5.919216  4.959096  4.828032  5.489448  5.699760  5.718048  5.209032  5.099304  5.017008  4.956048  4.854322  4.440936  4.459224  4.417687  4.657344  4.599259  6.092952  4.953000  4.565799  6.428232  6.617208  6.883593  7.153656  7.382256  7.658947  7.348728  7.418832  7.406640  7.406640  7.403592  7.382256  7.360920  7.409688  7.607808  8.446008  8.424672  8.452104  8.421623  8.418576  8.418576
 5.867400  5.577840  5.468112  5.257800  5.129784  5.077968  5.017008  5.017008  4.900650  4.858512  4.809744  4.718304  4.629912  4.730897  4.727448  4.657344  4.739640  4.678680  4.797552  4.748784  4.757928  4.748784  4.657344  4.757928  4.678680  4.727448  4.437888  4.538472  4.587240  4.669536  4.709160  4.849368  4.898136  4.937760  4.984959  5.044440  5.169408  3.939129  4.959096  4.739640  5.716956  5.647944  5.645123  5.132832  5.068824  4.568952  4.828032  4.829647  5.056179  4.596665  4.617184  4.592317  4.581447  4.592856  4.569873  4.572000  6.600000  6.650736  6.836664  7.156704  7.446264  7.653528  6.985331  6.979920  7.019544  7.016496  7.004304  6.964680  6.952488  6.979920  6.998208  8.177784  8.113024  8.130725  8.132064  8.071104  8.110728
 5.876544  5.538216  5.318760  5.245608  5.099304  4.767072  4.629912  4.634168  4.574863  4.538472  4.489704  4.407408  4.309872  4.613060  4.559808  4.587240  4.568952  4.648200  4.629912  4.639056  4.648200  4.578096  4.548765  4.599531  4.547616  4.529328  4.468368  4.539811  4.578096  4.629912  4.797552  4.837176  4.867656  4.919472  5.077968  5.108448  5.245608  6.101645  5.349240  5.568696  5.358384  5.507736  3.944112  5.316642  5.221224  5.181600  5.160264  5.117592  5.135880  4.577931  4.585134  4.588685  4.614172  4.651564  5.687568  5.934456  6.531864  5.532120  7.129272  7.138416  7.376160  7.223760  6.675120  5.043913  6.970776  6.848856  6.736080  5.004816  6.955536  7.662672  7.760208  7.848600  7.839456  7.857744  7.845552  7.854696  7.860792
 6.119901  5.559552  5.437632  5.239512  5.059680  4.757928  4.739640  4.629912  4.608576  4.507992  4.498848  4.437888  4.288536  4.507992  4.437888  4.477512  4.437888  4.468368  4.428744  4.466042  4.428744  4.459224  4.489704  4.428744  4.459224  4.428744  4.428744  4.498848  4.648200  4.657344  4.739640  4.809744  4.867656  5.038344  4.995672  6.909816  3.648687  5.209032  5.437762  5.498592  5.529072  2.943017  5.437632  5.324856  5.324856  5.312664  5.321808  5.349240  5.327904  4.596384  4.557283  4.651248  4.887677  4.706217  4.959096  4.612605  4.566199  4.577025  5.054402  5.377958  6.409944  6.787896  5.104726  4.965192  6.632448  5.519928  5.788152  7.507224  7.525512  6.504432  7.162800  7.562088  7.589520  7.537704  7.616952  7.574280  7.574280
 6.570717  5.499296  5.367528  5.196840  5.099304  4.779264  4.718304  4.599432  4.559808  4.512379  4.447032  4.441649  4.379976  4.428744  4.319016  4.309872  4.349496  4.349496  4.310321  4.288536  4.297680  4.337304  4.248912  4.315923  4.337304  4.248912  4.437888  4.578096  4.657344  4.687824  4.779264  4.828032  4.977384  5.065776  5.148072  5.867400  5.876544  5.266944  5.327806  5.352384  6.059424  5.559552  5.647944  5.507736  5.455920  5.474208  5.522976  5.519928  5.608320  5.266944  5.885688  5.583936  4.623816  4.624397  4.629866  4.608873  4.599535  4.602667  5.602224  6.120384  6.278880  5.257800  4.754315  6.705600  6.044184  4.611624  6.800088  6.699504  4.608576  5.394960  7.065264  7.394448  7.297945  7.269480  7.269480  7.326233  7.396326
